request_id,submitted_at,channel,region,account_tier,item_code,item_class,quantity,declared_value,item_age_days,has_documentation,prior_requests_90d,flagged_duplicate,recorded_outcome
REQ-114663,2025-02-22T06:20:00,API,EMEA,SILVER,ITM-8811,CLASS_C,2,286.2,1,false,3,false,AUTO_DECLINED
REQ-114664,2025-08-17T22:55:00,PORTAL,APAC,PLATINUM,ITM-9078,CLASS_A,2,184.34,23,false,2,true,MANUAL_DECLINED
REQ-114665,2025-08-22T00:42:00,EMAIL,EMEA,SILVER,ITM-8183,CLASS_B,1,25.74,16,true,2,false,MANUAL_APPROVED
REQ-114666,2025-03-13T16:18:00,API,EMEA,BRONZE,ITM-7421,CLASS_B,1,33.66,1,false,1,false,AUTO_DECLINED
REQ-114667,2025-08-19T17:18:00,EMAIL,NA,SILVER,ITM-7857,CLASS_B,1,13.33,184,true,1,false,AUTO_APPROVED
REQ-114668,2025-11-02T00:12:00,EMAIL,LATAM,PLATINUM,ITM-2215,CLASS_D,400,3760.0,427,true,1,false,MANUAL_APPROVED
REQ-114669,2025-02-11T21:36:00,API,NA,GOLD,ITM-9295,CLASS_C,120,12580.8,729,false,1,false,AUTO_DECLINED
REQ-114670,2025-07-16T07:03:00,EMAIL,APAC,BRONZE,ITM-6692,CLASS_B,2,8.98,336,true,2,false,MANUAL_APPROVED
REQ-114671,2025-02-13T09:22:00,API,EMEA,SILVER,ITM-2832,CLASS_A,40,614.4,19,false,1,false,AUTO_DECLINED
REQ-114672,2025-06-07T20:53:00,PORTAL,NA,BRONZE,ITM-8960,CLASS_A,40,14509.2,2,false,3,false,MANUAL_DECLINED
REQ-114673,2025-02-19T14:10:00,PORTAL,APAC,SILVER,ITM-4819,CLASS_C,2,797.84,169,true,1,false,MANUAL_APPROVED
REQ-114674,2025-03-09T05:59:00,PORTAL,NA,GOLD,ITM-6748,CLASS_B,2,85.16,328,true,5,false,MANUAL_APPROVED
REQ-114675,2025-09-12T13:11:00,PORTAL,LATAM,SILVER,ITM-9931,CLASS_A,15,224.4,238,true,5,false,MANUAL_DECLINED
REQ-114676,2026-01-26T15:51:00,PORTAL,EMEA,SILVER,ITM-1849,CLASS_A,5,25.2,5,true,2,false,MANUAL_APPROVED
REQ-114677,2026-02-02T07:00:00,PORTAL,APAC,BRONZE,ITM-6848,CLASS_B,1,44.68,112,true,2,false,MANUAL_APPROVED
REQ-114678,2025-06-19T12:35:00,PORTAL,EMEA,PLATINUM,ITM-6302,CLASS_C,3,93.27,9,true,1,false,MANUAL_DECLINED
REQ-114679,2025-11-10T11:44:00,EMAIL,LATAM,GOLD,ITM-8707,CLASS_B,1,4.83,87,false,2,false,MANUAL_DECLINED
REQ-114680,2025-12-17T02:07:00,PORTAL,APAC,BRONZE,ITM-3418,CLASS_B,1,50.62,34,true,3,false,MANUAL_APPROVED
REQ-114681,2026-07-18T11:42:00,PORTAL,NA,SILVER,ITM-8303,CLASS_D,1,7.56,63,false,3,false,AUTO_DECLINED
REQ-114682,2025-08-04T02:50:00,EMAIL,EMEA,SILVER,ITM-2110,CLASS_D,1,36.26,19,true,1,false,MANUAL_APPROVED
REQ-114683,2025-08-02T21:03:00,API,NA,GOLD,ITM-9391,CLASS_D,400,7616.0,64,true,1,false,MANUAL_APPROVED
REQ-114684,2026-03-06T02:26:00,API,NA,GOLD,ITM-2980,CLASS_B,1,15.51,259,true,3,false,MANUAL_APPROVED
REQ-114685,2025-01-31T14:58:00,PORTAL,APAC,SILVER,ITM-1328,CLASS_C,15,685.65,82,true,0,false,MANUAL_APPROVED
REQ-114686,2026-06-30T21:37:00,PHONE,APAC,PLATINUM,ITM-9387,CLASS_A,40,5760.4,1180,false,0,false,MANUAL_DECLINED
REQ-114687,2025-01-11T21:45:00,API,APAC,SILVER,ITM-2792,CLASS_D,15,1334.55,0,false,0,false,MANUAL_DECLINED
REQ-114688,2026-07-15T06:08:00,PORTAL,NA,SILVER,ITM-8161,CLASS_B,1,1.05,763,true,0,true,AUTO_DECLINED
REQ-114689,2025-01-11T04:05:00,PORTAL,EMEA,GOLD,ITM-4571,CLASS_D,3,137.01,266,true,3,false,AUTO_APPROVED
REQ-114690,2026-01-21T03:34:00,PORTAL,NA,SILVER,ITM-6661,CLASS_C,15,346.05,8,true,3,false,MANUAL_APPROVED
REQ-114691,2026-08-18T02:48:00,API,NA,PLATINUM,ITM-8531,CLASS_B,40,8526.4,12,true,8,false,ROUTED_SPECIALIST
REQ-114692,2025-03-20T06:30:00,PORTAL,EMEA,GOLD,ITM-2373,CLASS_C,15,1153.2,867,true,1,false,MANUAL_APPROVED
REQ-114693,2025-10-26T12:59:00,PORTAL,NA,GOLD,ITM-2804,CLASS_A,8,552.08,186,true,8,false,ROUTED_SPECIALIST
REQ-114694,2026-06-14T17:30:00,EMAIL,NA,BRONZE,ITM-1752,CLASS_B,15,267.75,14,true,1,false,MANUAL_APPROVED
REQ-114695,2025-12-03T20:31:00,PORTAL,APAC,BRONZE,ITM-3238,CLASS_C,1,41.46,323,true,5,false,MANUAL_APPROVED
REQ-114696,2026-02-07T06:03:00,API,EMEA,BRONZE,ITM-4998,CLASS_C,5,81.4,130,false,0,false,MANUAL_DECLINED
REQ-114697,2026-02-27T00:18:00,API,EMEA,SILVER,ITM-7795,CLASS_B,2,58.52,29,false,0,false,MANUAL_APPROVED
REQ-114698,2026-08-16T14:06:00,PHONE,EMEA,BRONZE,ITM-9237,CLASS_A,40,4094.0,140,true,0,true,AUTO_DECLINED
REQ-114699,2026-02-08T05:31:00,EMAIL,NA,BRONZE,ITM-8247,CLASS_C,1,9.9,297,false,1,false,AUTO_DECLINED
REQ-114700,2026-06-05T14:09:00,EMAIL,NA,BRONZE,ITM-8548,CLASS_C,1,45.55,151,false,0,false,AUTO_DECLINED
REQ-114701,2025-03-04T17:52:00,API,APAC,GOLD,ITM-8103,CLASS_B,5,47.95,28,false,1,true,AUTO_DECLINED
REQ-114702,2026-08-25T06:09:00,PORTAL,APAC,SILVER,ITM-7802,CLASS_C,1,6.46,21,true,1,true,AUTO_DECLINED
REQ-114703,2026-04-02T03:40:00,API,EMEA,SILVER,ITM-1738,CLASS_C,1,22.28,13,true,0,false,MANUAL_DECLINED
REQ-114704,2025-08-05T08:45:00,API,APAC,SILVER,ITM-1530,CLASS_C,120,6182.4,10,false,0,false,AUTO_DECLINED
REQ-114705,2026-01-19T04:32:00,API,EMEA,BRONZE,ITM-3220,CLASS_A,5,126.35,258,true,2,false,MANUAL_APPROVED
REQ-114706,2025-11-17T15:19:00,PORTAL,EMEA,GOLD,ITM-2826,CLASS_B,1,13.08,30,true,1,false,AUTO_APPROVED
REQ-114707,2025-04-09T20:39:00,PORTAL,EMEA,BRONZE,ITM-1713,CLASS_B,1,115.52,68,true,3,true,AUTO_DECLINED
REQ-114708,2025-09-04T14:31:00,PORTAL,LATAM,SILVER,ITM-2703,CLASS_A,1,23.65,4,true,1,false,MANUAL_DECLINED
REQ-114709,2025-02-10T21:55:00,PHONE,NA,GOLD,ITM-6731,CLASS_C,40,749.2,182,true,1,false,AUTO_APPROVED
REQ-114710,2026-03-11T07:16:00,PORTAL,EMEA,BRONZE,ITM-5354,CLASS_D,5,425.35,29,true,5,false,MANUAL_DECLINED
REQ-114711,2026-07-21T07:08:00,PORTAL,EMEA,GOLD,ITM-5897,CLASS_A,1,30.6,275,false,0,false,MANUAL_APPROVED
REQ-114712,2026-08-12T09:22:00,PORTAL,EMEA,GOLD,ITM-4882,CLASS_B,2,299.56,140,true,2,false,AUTO_APPROVED
REQ-114713,2026-02-05T20:17:00,PORTAL,NA,SILVER,ITM-4825,CLASS_B,8,733.28,22,true,8,false,MANUAL_DECLINED
REQ-114714,2026-06-27T02:47:00,API,APAC,SILVER,ITM-5391,CLASS_B,15,314.25,26,true,0,false,MANUAL_DECLINED
REQ-114715,2025-03-27T01:27:00,PORTAL,NA,GOLD,ITM-6701,CLASS_B,3,66.0,58,true,0,false,AUTO_APPROVED
REQ-114716,2026-03-13T13:25:00,EMAIL,EMEA,SILVER,ITM-7645,CLASS_B,400,27132.0,11,true,5,false,ROUTED_SPECIALIST
REQ-114717,2025-02-28T05:57:00,PORTAL,NA,BRONZE,ITM-3061,CLASS_B,3,93.78,323,true,12,false,ROUTED_SPECIALIST
REQ-114718,2025-01-12T03:58:00,EMAIL,EMEA,GOLD,ITM-7992,CLASS_D,2,183.68,93,true,3,false,MANUAL_APPROVED
REQ-114719,2025-09-23T01:50:00,PORTAL,EMEA,SILVER,ITM-1065,CLASS_A,3,38.61,101,true,0,false,MANUAL_APPROVED
REQ-114720,2026-03-26T20:28:00,PHONE,APAC,GOLD,ITM-1502,CLASS_C,5,325.8,247,false,0,false,MANUAL_DECLINED
REQ-114721,2026-08-09T11:55:00,PORTAL,NA,BRONZE,ITM-8393,CLASS_A,1,40.08,28,false,0,false,AUTO_DECLINED
REQ-114722,2026-05-19T02:43:00,EMAIL,APAC,PLATINUM,ITM-4729,CLASS_A,1,52.47,1109,true,3,false,MANUAL_DECLINED
REQ-114723,2025-08-19T16:40:00,PORTAL,EMEA,SILVER,ITM-9524,CLASS_B,5,172.4,180,true,5,false,MANUAL_APPROVED
REQ-114724,2025-02-12T02:44:00,EMAIL,NA,SILVER,ITM-4099,CLASS_B,2,94.8,231,true,0,false,AUTO_APPROVED
REQ-114725,2025-10-31T03:27:00,EMAIL,NA,BRONZE,ITM-3695,CLASS_D,40,716.0,12,true,3,false,MANUAL_APPROVED
REQ-114726,2026-02-18T03:52:00,EMAIL,NA,PLATINUM,ITM-8363,CLASS_C,1,17.36,148,false,0,false,MANUAL_DECLINED
REQ-114727,2026-07-20T17:54:00,PORTAL,NA,GOLD,ITM-8939,CLASS_C,120,4280.4,146,true,0,false,AUTO_APPROVED
REQ-114728,2025-03-28T22:48:00,PORTAL,EMEA,PLATINUM,ITM-8721,CLASS_B,40,775.2,222,true,3,false,AUTO_APPROVED
REQ-114729,2025-04-14T13:03:00,EMAIL,NA,GOLD,ITM-2690,CLASS_A,3,179.01,312,true,0,true,MANUAL_APPROVED
REQ-114730,2026-06-05T21:41:00,EMAIL,NA,GOLD,ITM-5316,CLASS_D,1,254.38,104,false,0,false,MANUAL_DECLINED
REQ-114731,2026-08-02T14:39:00,API,NA,GOLD,ITM-6977,CLASS_A,2,28.04,174,true,0,false,AUTO_APPROVED
REQ-114732,2026-06-08T11:59:00,PORTAL,EMEA,SILVER,ITM-4941,CLASS_C,1,45.73,8,true,2,false,MANUAL_DECLINED
REQ-114733,2026-08-14T08:51:00,PORTAL,NA,BRONZE,ITM-1645,CLASS_B,2,155.98,124,true,1,false,MANUAL_APPROVED
REQ-114734,2026-08-23T12:21:00,PORTAL,NA,SILVER,ITM-9048,CLASS_B,8,128.96,162,true,5,false,MANUAL_APPROVED
REQ-114735,2026-08-20T09:19:00,API,EMEA,GOLD,ITM-4539,CLASS_A,2,99.34,38,true,0,false,MANUAL_APPROVED
REQ-114736,2025-04-28T02:58:00,PORTAL,EMEA,GOLD,ITM-7550,CLASS_A,1,55.06,786,true,0,false,MANUAL_APPROVED
REQ-114737,2026-02-21T06:30:00,PORTAL,NA,SILVER,ITM-6458,CLASS_B,3,120.0,18,true,1,false,MANUAL_DECLINED
REQ-114738,2026-08-17T02:33:00,EMAIL,APAC,BRONZE,ITM-6621,CLASS_B,8,45.52,142,true,0,false,MANUAL_APPROVED
REQ-114739,2025-11-03T07:36:00,PORTAL,APAC,PLATINUM,ITM-1308,CLASS_D,3,454.53,99,true,0,false,AUTO_APPROVED
REQ-114740,2026-03-23T12:46:00,PORTAL,EMEA,SILVER,ITM-6316,CLASS_D,1,296.9,130,true,0,false,MANUAL_DECLINED
REQ-114741,2025-05-06T18:47:00,EMAIL,NA,PLATINUM,ITM-6915,CLASS_C,1,24.6,105,false,0,false,AUTO_DECLINED
REQ-114742,2025-11-11T10:31:00,PORTAL,NA,BRONZE,ITM-4932,CLASS_A,1,106.31,519,true,1,false,MANUAL_DECLINED
REQ-114743,2025-08-19T04:49:00,PORTAL,NA,BRONZE,ITM-9453,CLASS_A,3,43.35,11,true,5,false,MANUAL_DECLINED
REQ-114744,2025-04-25T06:10:00,PORTAL,NA,SILVER,ITM-6920,CLASS_A,8,173.36,18,true,2,false,MANUAL_APPROVED
REQ-114745,2025-03-11T18:20:00,EMAIL,APAC,SILVER,ITM-4821,CLASS_C,3,52.62,166,false,3,false,AUTO_DECLINED
REQ-114746,2026-01-13T23:02:00,PORTAL,APAC,PLATINUM,ITM-7932,CLASS_C,2,90.78,1,true,5,false,MANUAL_APPROVED
REQ-114747,2025-02-01T02:18:00,PORTAL,NA,BRONZE,ITM-6089,CLASS_A,8,75.6,330,true,2,false,MANUAL_APPROVED
REQ-114748,2025-01-16T22:21:00,EMAIL,NA,BRONZE,ITM-4954,CLASS_B,1,13.16,86,true,2,false,MANUAL_APPROVED
REQ-114749,2025-07-02T16:04:00,EMAIL,EMEA,SILVER,ITM-3341,CLASS_B,3,143.55,885,true,3,false,MANUAL_APPROVED
REQ-114750,2025-11-11T15:07:00,PORTAL,EMEA,BRONZE,ITM-4346,CLASS_C,5,245.6,1188,false,0,false,AUTO_DECLINED
REQ-114751,2025-07-20T18:29:00,PORTAL,NA,SILVER,ITM-7015,CLASS_A,2,59.36,478,false,0,false,AUTO_DECLINED
REQ-114752,2025-02-25T13:21:00,PORTAL,EMEA,SILVER,ITM-7126,CLASS_C,5,185.1,79,true,1,false,MANUAL_APPROVED
REQ-114753,2025-10-14T08:24:00,PORTAL,APAC,SILVER,ITM-5990,CLASS_A,15,226.35,2,true,8,false,MANUAL_DECLINED
REQ-114754,2025-10-03T01:57:00,PORTAL,EMEA,SILVER,ITM-1153,CLASS_B,15,363.15,83,true,2,false,MANUAL_APPROVED
REQ-114755,2025-08-29T13:31:00,PORTAL,NA,BRONZE,ITM-3023,CLASS_B,2,46.66,238,true,1,false,MANUAL_APPROVED
REQ-114756,2025-07-08T16:45:00,PORTAL,APAC,BRONZE,ITM-2671,CLASS_A,2,133.84,223,true,1,false,MANUAL_APPROVED
REQ-114757,2026-06-05T01:44:00,EMAIL,NA,GOLD,ITM-2765,CLASS_B,2,56.28,60,false,1,false,MANUAL_APPROVED
REQ-114758,2025-03-29T14:23:00,PORTAL,NA,BRONZE,ITM-4104,CLASS_B,1,29.57,360,false,0,false,MANUAL_DECLINED
REQ-114759,2026-05-25T00:15:00,API,NA,PLATINUM,ITM-5767,CLASS_C,1,84.57,201,false,0,false,MANUAL_DECLINED
REQ-114760,2025-04-08T04:29:00,PORTAL,NA,GOLD,ITM-3435,CLASS_A,2,15.28,46,true,0,false,MANUAL_APPROVED
REQ-114761,2025-04-02T18:14:00,PORTAL,NA,SILVER,ITM-5313,CLASS_B,40,6442.8,19,false,8,false,ROUTED_SPECIALIST
REQ-114762,2026-03-25T18:02:00,PHONE,APAC,GOLD,ITM-1589,CLASS_A,1,52.11,1036,false,0,false,MANUAL_DECLINED
REQ-114763,2025-04-26T22:29:00,EMAIL,NA,BRONZE,ITM-7788,CLASS_B,400,28176.0,833,true,0,false,MANUAL_DECLINED
REQ-114764,2025-12-09T02:32:00,PORTAL,NA,PLATINUM,ITM-8335,CLASS_A,3,277.8,230,false,1,false,MANUAL_APPROVED
REQ-114765,2025-04-17T03:02:00,PORTAL,NA,BRONZE,ITM-5921,CLASS_C,120,4078.8,118,true,0,false,MANUAL_DECLINED
REQ-114766,2025-02-09T14:02:00,EMAIL,NA,PLATINUM,ITM-5105,CLASS_C,40,905.6,9,true,8,false,MANUAL_APPROVED
REQ-114767,2026-07-21T09:34:00,API,NA,PLATINUM,ITM-4512,CLASS_A,1,19.56,17,false,1,false,MANUAL_APPROVED
REQ-114768,2026-04-17T06:19:00,PORTAL,APAC,SILVER,ITM-3715,CLASS_A,2,110.16,30,true,3,false,MANUAL_APPROVED
REQ-114769,2026-02-07T04:34:00,EMAIL,EMEA,SILVER,ITM-2080,CLASS_A,2,96.4,1111,true,1,false,MANUAL_APPROVED
REQ-114770,2026-04-18T08:01:00,PORTAL,EMEA,BRONZE,ITM-3996,CLASS_B,3,44.67,1173,false,0,false,AUTO_DECLINED
REQ-114771,2025-08-19T11:35:00,PORTAL,EMEA,BRONZE,ITM-1815,CLASS_C,3,43.26,72,true,0,false,MANUAL_DECLINED
REQ-114772,2025-04-11T12:17:00,PORTAL,LATAM,SILVER,ITM-6262,CLASS_A,1,30.93,73,true,0,false,MANUAL_DECLINED
REQ-114773,2026-08-25T01:34:00,PORTAL,EMEA,SILVER,ITM-9638,CLASS_A,40,291.2,254,false,0,false,MANUAL_DECLINED
REQ-114774,2025-12-19T18:51:00,PORTAL,NA,BRONZE,ITM-5764,CLASS_C,2,96.82,346,true,0,false,MANUAL_APPROVED
REQ-114775,2026-05-18T09:37:00,PORTAL,NA,BRONZE,ITM-4151,CLASS_B,2,191.92,229,true,0,false,MANUAL_APPROVED
REQ-114776,2026-01-08T23:43:00,PORTAL,APAC,BRONZE,ITM-6197,CLASS_D,15,3030.0,180,false,1,false,AUTO_DECLINED
REQ-114777,2026-04-18T11:05:00,PHONE,NA,BRONZE,ITM-4239,CLASS_A,2,72.16,8,false,1,false,MANUAL_DECLINED
REQ-114778,2025-04-05T11:36:00,PORTAL,LATAM,SILVER,ITM-1003,CLASS_C,5,15.65,23,true,2,false,MANUAL_DECLINED
REQ-114779,2026-07-18T05:54:00,PORTAL,NA,BRONZE,ITM-7903,CLASS_A,1,22.14,298,true,1,false,MANUAL_APPROVED
REQ-114780,2026-08-21T01:41:00,EMAIL,NA,SILVER,ITM-3958,CLASS_A,15,2832.15,268,false,3,false,MANUAL_DECLINED
REQ-114781,2026-07-31T02:36:00,PORTAL,NA,GOLD,ITM-1822,CLASS_A,1,293.13,144,false,1,false,MANUAL_APPROVED
REQ-114782,2026-08-01T15:09:00,EMAIL,NA,PLATINUM,ITM-1792,CLASS_A,400,31540.0,24,true,1,false,MANUAL_DECLINED
REQ-114783,2025-05-05T21:46:00,API,NA,BRONZE,ITM-5898,CLASS_D,1,14.56,82,true,0,false,MANUAL_DECLINED
REQ-114784,2026-01-03T17:02:00,EMAIL,NA,SILVER,ITM-4819,CLASS_C,1,138.35,31,true,0,false,MANUAL_APPROVED
REQ-114785,2025-02-13T14:23:00,PORTAL,NA,BRONZE,ITM-7592,CLASS_D,3,249.69,171,true,3,false,MANUAL_APPROVED
REQ-114786,2025-03-16T19:13:00,PORTAL,NA,PLATINUM,ITM-7713,CLASS_B,3,392.58,177,true,0,false,AUTO_APPROVED
REQ-114787,2025-05-11T19:19:00,PORTAL,EMEA,SILVER,ITM-8680,CLASS_C,2,6.36,111,true,2,false,MANUAL_DECLINED
REQ-114788,2026-07-05T04:05:00,API,NA,GOLD,ITM-1551,CLASS_B,1,27.14,101,false,0,false,MANUAL_DECLINED
REQ-114789,2025-05-15T11:28:00,PHONE,NA,BRONZE,ITM-6254,CLASS_B,2,52.24,250,false,0,false,MANUAL_DECLINED
REQ-114790,2025-02-20T14:30:00,PORTAL,EMEA,BRONZE,ITM-7894,CLASS_A,3,152.4,1022,true,1,false,MANUAL_APPROVED
REQ-114791,2025-04-26T06:20:00,PORTAL,EMEA,BRONZE,ITM-7051,CLASS_B,1,51.77,103,true,0,false,MANUAL_APPROVED
REQ-114792,2025-09-06T01:10:00,PORTAL,NA,BRONZE,ITM-8454,CLASS_A,1,35.89,152,true,8,false,ROUTED_SPECIALIST
REQ-114793,2025-12-18T02:29:00,PHONE,NA,BRONZE,ITM-5220,CLASS_A,8,80.16,27,true,3,false,MANUAL_APPROVED
REQ-114794,2025-09-28T12:41:00,PORTAL,NA,SILVER,ITM-1266,CLASS_D,1,12.41,27,true,0,false,MANUAL_APPROVED
REQ-114795,2025-09-12T01:42:00,PORTAL,APAC,GOLD,ITM-2428,CLASS_C,2,13.22,65,true,5,false,MANUAL_APPROVED
REQ-114796,2026-07-27T14:29:00,EMAIL,NA,BRONZE,ITM-7418,CLASS_A,3,26.1,29,false,2,false,MANUAL_DECLINED
REQ-114797,2026-03-06T08:04:00,API,APAC,SILVER,ITM-7220,CLASS_C,1,15.92,155,true,0,false,MANUAL_DECLINED
REQ-114798,2026-02-25T16:30:00,EMAIL,EMEA,BRONZE,ITM-1188,CLASS_C,1,81.17,37,true,0,false,MANUAL_DECLINED
REQ-114799,2025-02-04T04:18:00,EMAIL,NA,SILVER,ITM-8365,CLASS_C,1,105.9,287,true,2,false,MANUAL_APPROVED
REQ-114800,2025-12-09T00:11:00,API,NA,SILVER,ITM-2037,CLASS_A,3,156.84,16,true,3,false,MANUAL_APPROVED
REQ-114801,2026-02-07T22:03:00,API,NA,PLATINUM,ITM-7315,CLASS_C,8,823.68,90,false,1,false,MANUAL_DECLINED
REQ-114802,2025-07-08T23:35:00,API,APAC,BRONZE,ITM-9654,CLASS_A,3,940.32,859,true,2,false,MANUAL_APPROVED
REQ-114803,2026-01-12T18:32:00,API,NA,GOLD,ITM-5769,CLASS_B,1,17.52,232,false,0,false,MANUAL_APPROVED
REQ-114804,2025-09-18T21:41:00,PORTAL,NA,BRONZE,ITM-4517,CLASS_D,1,28.9,454,false,0,false,AUTO_DECLINED
REQ-114805,2026-04-08T19:29:00,EMAIL,NA,GOLD,ITM-4279,CLASS_A,15,1213.35,948,false,1,false,MANUAL_APPROVED
REQ-114806,2026-03-10T01:35:00,PORTAL,EMEA,GOLD,ITM-7036,CLASS_A,2,250.82,31,false,0,false,MANUAL_DECLINED
REQ-114807,2026-03-23T00:26:00,API,NA,BRONZE,ITM-9418,CLASS_B,5,77.0,27,true,0,true,AUTO_DECLINED
REQ-114808,2025-04-01T03:13:00,PORTAL,EMEA,BRONZE,ITM-9752,CLASS_A,15,4659.15,137,true,8,false,MANUAL_APPROVED
REQ-114809,2025-01-09T04:08:00,API,NA,BRONZE,ITM-4482,CLASS_B,1,46.78,277,false,3,true,AUTO_DECLINED
REQ-114810,2026-08-08T16:26:00,PHONE,EMEA,BRONZE,ITM-3561,CLASS_A,3,46.5,18,true,8,false,ROUTED_SPECIALIST
REQ-114811,2025-04-30T02:37:00,API,APAC,BRONZE,ITM-2419,CLASS_B,1,25.9,189,true,0,false,MANUAL_APPROVED
REQ-114812,2026-07-03T01:00:00,PORTAL,NA,BRONZE,ITM-9095,CLASS_A,40,260.0,7,false,0,false,MANUAL_DECLINED
REQ-114813,2025-02-22T13:49:00,EMAIL,APAC,SILVER,ITM-3710,CLASS_C,2,350.54,579,true,0,false,MANUAL_DECLINED
REQ-114814,2025-01-12T01:28:00,EMAIL,NA,BRONZE,ITM-1091,CLASS_A,2,48.42,6,true,12,true,ROUTED_SPECIALIST
REQ-114815,2025-05-02T20:10:00,PORTAL,LATAM,BRONZE,ITM-9434,CLASS_D,2,43.02,69,true,1,false,MANUAL_DECLINED
REQ-114816,2026-06-24T19:07:00,PORTAL,EMEA,SILVER,ITM-8463,CLASS_C,3,243.63,8,true,0,false,MANUAL_APPROVED
REQ-114817,2026-08-29T09:15:00,API,NA,BRONZE,ITM-9140,CLASS_C,3,391.35,265,true,0,false,MANUAL_DECLINED
REQ-114818,2025-06-18T04:04:00,PORTAL,APAC,BRONZE,ITM-9024,CLASS_C,120,12166.8,19,false,0,false,AUTO_DECLINED
REQ-114819,2025-05-18T06:00:00,PORTAL,APAC,GOLD,ITM-2374,CLASS_C,5,86.65,4,false,0,false,MANUAL_DECLINED
REQ-114820,2025-02-26T00:45:00,EMAIL,NA,SILVER,ITM-1547,CLASS_A,40,987.6,87,false,1,false,MANUAL_DECLINED
REQ-114821,2025-05-19T21:17:00,EMAIL,NA,BRONZE,ITM-9344,CLASS_A,2,16.1,120,true,1,false,MANUAL_APPROVED
REQ-114822,2025-06-07T20:55:00,PHONE,APAC,SILVER,ITM-4675,CLASS_A,40,492.4,1,true,0,false,MANUAL_APPROVED
REQ-114823,2026-05-17T14:08:00,EMAIL,EMEA,SILVER,ITM-1629,CLASS_A,1,26.9,4,false,3,false,MANUAL_DECLINED
REQ-114824,2025-04-14T20:16:00,PORTAL,NA,SILVER,ITM-6816,CLASS_B,3,151.11,7,true,2,false,MANUAL_APPROVED
REQ-114825,2025-03-09T09:42:00,EMAIL,LATAM,SILVER,ITM-9300,CLASS_B,1,61.76,8,false,1,false,AUTO_DECLINED
REQ-114826,2026-02-17T08:48:00,PORTAL,EMEA,BRONZE,ITM-5309,CLASS_B,2,74.38,98,true,0,false,AUTO_APPROVED
REQ-114827,2025-01-25T06:28:00,PORTAL,NA,SILVER,ITM-2092,CLASS_B,5,50.85,110,true,0,false,AUTO_APPROVED
REQ-114828,2025-03-21T22:27:00,PORTAL,NA,SILVER,ITM-4203,CLASS_A,5,211.25,277,true,1,false,MANUAL_APPROVED
REQ-114829,2025-01-11T17:22:00,PORTAL,EMEA,SILVER,ITM-6972,CLASS_C,8,118.72,39,true,0,false,MANUAL_APPROVED
REQ-114830,2026-02-01T19:23:00,PORTAL,LATAM,GOLD,ITM-8301,CLASS_C,15,470.4,100,true,2,false,MANUAL_APPROVED
REQ-114831,2025-10-27T04:37:00,PORTAL,APAC,BRONZE,ITM-9735,CLASS_B,8,353.84,220,true,3,false,AUTO_APPROVED
REQ-114832,2026-03-27T00:16:00,PORTAL,EMEA,BRONZE,ITM-1166,CLASS_C,3,122.82,56,true,0,false,MANUAL_DECLINED
REQ-114833,2025-01-22T23:09:00,PORTAL,EMEA,PLATINUM,ITM-8667,CLASS_B,2,71.26,9,true,0,false,AUTO_APPROVED
REQ-114834,2025-11-28T12:50:00,PORTAL,NA,BRONZE,ITM-2514,CLASS_A,3,109.83,16,true,0,false,MANUAL_APPROVED
REQ-114835,2025-06-14T23:36:00,PORTAL,EMEA,GOLD,ITM-8732,CLASS_B,8,308.0,132,true,0,false,AUTO_APPROVED
REQ-114836,2025-05-05T03:17:00,PORTAL,NA,BRONZE,ITM-2806,CLASS_C,2,348.8,157,true,2,false,MANUAL_APPROVED
REQ-114837,2026-07-01T13:46:00,EMAIL,LATAM,GOLD,ITM-8840,CLASS_C,40,5569.2,261,true,2,false,MANUAL_APPROVED
REQ-114838,2025-11-09T14:07:00,PORTAL,NA,SILVER,ITM-3236,CLASS_A,1,42.36,339,true,0,false,AUTO_APPROVED
REQ-114839,2025-08-13T20:04:00,PORTAL,APAC,SILVER,ITM-8057,CLASS_B,40,1878.8,5,true,0,false,MANUAL_APPROVED
REQ-114840,2025-02-17T22:11:00,PHONE,NA,SILVER,ITM-1086,CLASS_A,2,52.0,30,true,0,false,MANUAL_DECLINED
REQ-114841,2026-06-12T10:55:00,PORTAL,EMEA,BRONZE,ITM-4613,CLASS_A,40,506.4,141,false,5,false,MANUAL_DECLINED
REQ-114842,2025-08-31T03:56:00,API,NA,GOLD,ITM-2649,CLASS_B,2,279.64,43,true,0,false,MANUAL_APPROVED
REQ-114843,2025-04-11T23:02:00,PORTAL,EMEA,GOLD,ITM-1076,CLASS_A,1,31.02,150,true,0,false,AUTO_APPROVED
REQ-114844,2025-07-11T21:27:00,PORTAL,EMEA,SILVER,ITM-1001,CLASS_A,2,116.36,259,false,1,false,MANUAL_DECLINED
REQ-114845,2025-07-18T05:52:00,PORTAL,NA,BRONZE,ITM-9826,CLASS_C,120,3546.0,12,true,5,false,AUTO_DECLINED
REQ-114846,2025-03-22T03:58:00,EMAIL,EMEA,SILVER,ITM-8845,CLASS_D,8,426.56,279,false,0,false,MANUAL_DECLINED
REQ-114847,2025-08-19T23:30:00,PORTAL,EMEA,GOLD,ITM-4071,CLASS_C,5,148.35,13,true,1,false,MANUAL_APPROVED
REQ-114848,2025-11-20T06:05:00,PORTAL,NA,BRONZE,ITM-4565,CLASS_C,1,22.54,5,true,2,false,MANUAL_DECLINED
